id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,name,retweet_count,text,tweet_created,tweet_id,tweet_location,user_timezone
9944,No candidate mentioned,1,No,1,Negative,1,Racial issues,0.3333,dnvnbirch26,0,"The abortion portion of the #GOPDebate sure degenerated into one big ""Let Mommy Die"" Off, didn't it?",07-08-2015 09:46,6.30E+17,"Los Angeles,California.",Pacific Time (US & Canada)
1052,Marco Rubio,0.2504,No,0.6786,Positive,0.6786,None of the above,0.4605,MaxCUA,0,"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/â€¦",07-08-2015 09:45,6.30E+17,"Washington, DC",Eastern Time (US & Canada)
14904,No candidate mentioned,1,Yes,1,Positive,1,Jobs and Economy,1,leftnotright,12,RT @Dee_Snuts_R4E10: @realDonaldTrump just won on @seanhannity by saying he'd put hillary in jail bc they destroyed Petraeus for much less.â€¦,07-08-2015 09:41,6.30E+17,pa usa,
11953,Rand Paul,0.394,Yes,0.6277,Positive,0.3404,None of the above,0.394,nickbabs,0,"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/â€¦",07-08-2015 09:41,6.30E+17,California,Pacific Time (US & Canada)
11670,Donald Trump,1,No,1,Positive,1,None of the above,0.6889,catinshoe,0,"Debate Preformances:
Kasich A-
Rubio A-
Carson B+
Christie B+
Trump B
Bush B
Cruz B-
Huckabee B-
Paul C+
Walker C
#GOPDebate #Kasich #Rubio",07-08-2015 09:44,6.30E+17,,Central Time (US & Canada)
14868,No candidate mentioned,1,Yes,1,Positive,1,None of the above,1,SeaBassThePhish,0,"RT @4gen234: Cruz has had very little mic time, but he's made good use of his time. #GOPDebate #CruzCrew",07-08-2015 09:42,6.30E+17,,Eastern Time (US & Canada)
1427,Mike Huckabee,1,No,1,Positive,0.6509,None of the above,0.664,TheDonkeyHotey,20,YES! MT @CNNPolitics: .@marcorubio takes a stand on abortion during the #GOPDebate http://t.co/8KAOnV4Kb7 http://t.co/fiQDbU1do2â€,07-08-2015 09:41,6.30E+17,Missouri,
11440,John Kasich,1,No,1,Negative,0.684,None of the above,1,BigBigBen,0,"I'm quite certain that the @realDonaldTrump is working for @HillaryClinton. It is his mission to get her elected.

#GOPDebate",07-08-2015 09:46,6.30E+17,"Minneapolis, Minnesota ",Eastern Time (US & Canada)
2454,No candidate mentioned,1,No,1,Negative,1,Religion,0.6588,mortalcassie,0,Rand Paul came off as a little petty man with Napoleon complex. Blah #tcot #trump #GOPDebate  https://t.co/hzryAMnGsZ,07-08-2015 09:46,6.30E+17,"Amherst, MA",Eastern Time (US & Canada)
14522,Mike Huckabee,1,No,1,Positive,1,None of the above,0.6585,AnnaKarinMajer,76,Please help the Maryknoll Sisters replace windows in their convent https://t.co/fDgXG3VV13 #Catholic #gofundme #trcot #GOPDebate,07-08-2015 09:45,6.30E+17,"Detroit, Michigan",Eastern Time (US & Canada)
6146,Rand Paul,0.6591,Yes,1,Neutral,1,None of the above,1,georgecorey4,5,Last night the GOP faced up to the Yellow Peril... @theclementlime watched so you don't have to https://t.co/rOfWhAOX6G #GOPDebate,,6.30E+17,,
13582,No candidate mentioned,1,No,1,Neutral,0.6211,Healthcare (including Medicare),0.6986,AtticusBooks,0,I think @realDonaldTrump was caught by surprise by that first question and was never able to recover his equilibrium. #GOPDebate,,6.30E+17,,Eastern Time (US & Canada)
520,No candidate mentioned,1,Yes,1,Negative,0.6432,None of the above,1,Sceddar,75,RT WinesdayPodcast : An update on FoxNews tech failures for the #GOPDebate http://t.co/FGGlf2J5HU http://t.co/Zw35DkUozi,07-08-2015 09:50,6.30E+17,Texas,Central Time (US & Canada)
12992,Donald Trump,1,No,1,Negative,0.6542,None of the above,1,SteelersNasty,0,"I don't agree with @megynkelly but she is by no means a bimbo, #DonaldTrump.
As a woman, I find Trump's comments disgusting.
#GOPDebate",07-08-2015 09:46,6.30E+17,"Small Town, Ohio",Quito
7307,Jeb Bush,0.4584,Yes,0.6771,Positive,0.3438,None of the above,0.4584,lizadonnelly,0,Public policy and the #gopdebate or why #donaldtrump is winning. http://t.co/2Tv5M6onVo,07-08-2015 09:42,6.30E+17,,
591,Ben Carson,0.4495,Yes,0.6705,Negative,0.6705,FOX News or Moderators,0.2362,ThatRoadLife,0,Summary is the #GOPDebate: Status quo shit show,07-08-2015 09:50,6.30E+17,"North Carolina, USA",Eastern Time (US & Canada)
1544,No candidate mentioned,1,Yes,1,Neutral,0.6869,Racial issues,0.6869,Blessed_Sharday,450,"RT @akbarjenkins: Maybe the GOP just got Piven &amp; Cloward confused with Pinkard &amp; Bowden? ""She thinks I steal cars..."" @kevinbaker @KevinMKrâ€¦",,6.30E+17,,Arizona
9353,No candidate mentioned,1,No,1,Neutral,0.7047,None of the above,0.7047,milliedent,0,"Liberals: LoL @ showing Straight Outta Compton trailer during #GOPdebate
Radical Liberals: Straight Outta Compton is rape culture!!",,6.30E+17,Winston-Salem ,
12486,No candidate mentioned,0.4444,No,0.6667,Neutral,0.6667,None of the above,0.4444,lucasmillerwsu,0,At #GOPdebate Jindal Pledges To Sign Executive Order Specifically Protecting 'Christians' From Gays http://t.co/cR56G8SZMr,,6.30E+17,"Eufaula, AL",
1930,Donald Trump,1,Yes,1,Neutral,0.6374,FOX News or Moderators,0.3626,murmiles,0,"RT @PruneJuiceMedia: Fox to Trump: Your financial practices are a shitty mess. How will you differ as POTUS?

Trump: I wonâ€™t. Other people â€¦",,6.30E+17,,
12322,No candidate mentioned,0.4594,Yes,0.6778,Neutral,0.6778,None of the above,0.4594,JaxAlemany,0,"http://t.co/a5Oe7jfBwx

We're talking #GOPDebate, #JonVoyage &amp; more on #LiveFromE now. Watch: http://t.co/Gs14WRCChI

â€” E! News (ENews)â€¦",,6.30E+17,www.tommyrobinson.co.uk,
11084,No candidate mentioned,0.434,No,0.6588,Negative,0.6588,Racial issues,0.2325,Sceddar,2,"RT @VH1: Honestly, Donald Trump you were ALL types of petty at last night's #GOPDebate ðŸ˜’ --&gt; http://t.co/QxdoeMfuqO http://t.co/mcr6lrJh2h",07-08-2015 09:50,6.30E+17,,
3971,No candidate mentioned,0.3877,Yes,0.6227,Negative,0.332,None of the above,0.3877,rose_lundsberg,80,RT @BBCJonSopel: Listening to Donald #Trump2016 you get impression he could start a fight in an empty room #GOPDebate,07-08-2015 09:46,6.30E+17,"California, USA",
740,No candidate mentioned,1,No,1,Negative,1,None of the above,1,azblonde2015,2,Trump gloating abt buying GOP+Dem pols &amp;them doing his bidding IS my 2000s Billionaire caricature MyaCash #GOPDebate https://t.co/5spmU3csIc,07-08-2015 09:48,6.30E+17,,Eastern Time (US & Canada)
5152,Ted Cruz,1,No,1,Negative,1,None of the above,1,Dttettleton,206,Trump gloating abt buying GOP+Dem pols &amp;them doing his bidding IS my 2000s Billionaire caricature MyaCash #GOPDebate https://t.co/5spmU3csIc,07-08-2015 09:49,6.30E+17,Palm Beach / Boston,Eastern Time (US & Canada)
4412,Donald Trump,0.7042,Yes,1,Positive,0.6523,None of the above,0.6523,joehudsonsmall,0,RT@brianstelter Overnight #'s: #GOPDebate had a 16.0 household rating. (vs 5.3 in 2011/12) http://t.co/4IH7BTyeaZ http://t.co/e9FIG93k0i,07-08-2015 09:41,6.30E+17,,
2280,No candidate mentioned,0.4689,Yes,0.6848,Negative,0.6848,None of the above,0.4689,PibRm,0,#GOPDebate so which presidential candidate stuck their thing into the presidential electric sharpener,07-08-2015 09:48,6.30E+17,,
7068,Donald Trump,0.4542,No,0.6739,Positive,0.6739,Jobs and Economy,0.4542,NegaTheist,0,@ChrisChristie won the #GOPDebate last night. Only candidate who answered questions directly and not afraid to take on tough issues.,07-08-2015 09:45,6.30E+17,Twitter,
897,No candidate mentioned,1,No,1,Negative,0.3677,None of the above,1,gedda,40,"After #GOPDebate the world leaders said ""put the bombs away, these guys will destroy America themselves."" #Republicans #notbetter",07-08-2015 09:47,6.30E+17,,
9322,No candidate mentioned,0.4594,Yes,0.6778,Neutral,0.6778,None of the above,0.4594,JaxAlemany,0,"http://t.co/a5Oe7jfBwx

We're talking #GOPDebate, #JonVoyage &amp; more on #LiveFromE now. Watch: http://t.co/Gs14WRCChI

â€” E! News (ENews)â€¦",,6.30E+17,www.tommyrobinson.co.uk,
12889,No candidate mentioned,1,Yes,1,Negative,1,Religion,1,MikeT_CT,0,"""This was more of an inquisition than it was a debate"" says Sen Graham about Fox News moderators questioning @realDonaldTrump at #GOPDebate",07-08-2015 09:47,6.30E+17,San Francisco Chronicle,
6775,Donald Trump,1,Yes,1,Negative,1,None of the above,1,Koolmoe21,1,"RT @ThatChrisGore: I'm not really sure about President, but Ted Cruz would make an excellent Marvel villain. #GOPDebate #TedCruz #Marvel",07-08-2015 09:48,6.30E+17,Ohio,Eastern Time (US & Canada)
7463,No candidate mentioned,0.4307,No,0.6562,Positive,0.6562,None of the above,0.4307,michellerichmon,0,"#rubio still my preference but i can see point of his critics over opportunism, inconsistency #gopdebate",07-08-2015 09:41,6.30E+17,,Eastern Time (US & Canada)
1835,No candidate mentioned,1,No,1,Neutral,1,Abortion,0.6596,slone,32,"RT @TheAbridgedZach: The 3 Most and Least Libertarian Moments from Last Night's #GOPDebate. (Spoiler: ""Most"" was slim pickin'): https://t.câ€¦",,6.30E+17,,Pacific Time (US & Canada)
7959,Donald Trump,0.4768,No,0.6905,Neutral,0.6905,Women's Issues (not abortion though),0.4768,amapes3,0,.@InklessPW could take some cues from the #GOPDebate. Why weren't our leaders asked if god has spoken to them? #macdebate,,6.30E+17,Texas State University ,
1250,No candidate mentioned,0.4444,Yes,0.6667,Positive,0.6667,FOX News or Moderators,0.2299,bittybyte,1,RT @Raddmom: Did you know that @CarlyFiorina graduated from #Stanford #UofMaryland AND #MIT? I didn't -but know now! #Impressive #2ndLook #â€¦,07-08-2015 09:43,6.30E+17,"Humble, TX",
9229,Scott Walker,1,No,1,Neutral,1,None of the above,1,marcylauren,51,18 hours later looking back: My biggest gaffe of the #GOPDebate was repeatedly tagging Victor Cruz (@TeamVic) instead of Ted Cruz (@tedcruz),,6.30E+17,,Central Time (US & Canada)
9899,Donald Trump,0.6882,Yes,1,Negative,0.6452,None of the above,1,garrulous34,0,RT @jimtrue48: @Treezilla @hereistheanswer I don't mind hardball questions but I don't like an ambush aimed at taking someone out of the raâ€¦,07-08-2015 09:47,6.30E+17,Twitter,
8020,No candidate mentioned,1,No,1,Negative,0.6432,None of the above,1,Sceddar,75,RT WinesdayPodcast : An update on FoxNews tech failures for the #GOPDebate http://t.co/FGGlf2J5HU http://t.co/Zw35DkUozi,07-08-2015 09:50,6.30E+17,Texas,Central Time (US & Canada)
4760,No candidate mentioned,1,No,1,Neutral,1,Foreign Policy,0.3508,JJBills14,350,RT @ryanbeckwith: Here are the most memorable lines from the undercard #GOPDebate http://t.co/imU4R5p9WI http://t.co/Vk5Uh7ETYk,,6.30E+17,"portsmouth ,Rhode Island",
6125,No candidate mentioned,1,Yes,1,Neutral,0.6737,None of the above,1,1936power,15,RT @tedcruz: We need a new Commander-in-Chief who will stand up to our enemies and that has credibility #GOPDebate #CruzCrew,,6.30E+17,,
9486,No candidate mentioned,0.4444,No,0.6667,Neutral,0.6667,None of the above,0.4444,lucasmillerwsu,0,At #GOPdebate Jindal Pledges To Sign Executive Order Specifically Protecting 'Christians' From Gays http://t.co/cR56G8SZMr,,6.30E+17,"Eufaula, AL",
11433,Rand Paul,0.442,Yes,0.6649,Negative,0.6649,None of the above,0.442,Pavlova__,67,"RT @_HankRearden: Well, so much for Krauthammer's theory about the 'collapse of Trump' lol. #GOPDebate #Trump2016 http://t.co/xtMDUbZGnj",07-08-2015 09:46,6.30E+17,,
15,Scott Walker,1,Yes,1,Neutral,1,None of the above,1,In_Related_News,215,Trying to decide if it's too early to come back to Twitter fulltime. Was gonna wait closer to election but the #GOPDebate may have me hooked,,6.30E+17,"Montgomery, AL ",Central Time (US & Canada)
8600,Donald Trump,0.4218,Yes,0.6495,Positive,0.3402,None of the above,0.4218,StalinSaurus,2,"Smartest &amp; wisest man in the room last night barely got any speaking time, I'm a little salty about that #GOPDebate @RealBenCarson",07-08-2015 09:45,6.30E+17,,Central Time (US & Canada)
4122,No candidate mentioned,1,Yes,1,Positive,1,Women's Issues (not abortion though),0.7197,AnxiousEngine,0,"RT @ChristiChat: #WakeUpAmerica

@SheriffClarke I Agree!

@CarlyFiorina is a FORCE!

#TCOT
#SisterPatriots
#Carly2016
#GOPDebate http://t.câ€¦",07-08-2015 09:44,6.30E+17,,
14848,No candidate mentioned,1,No,1,Positive,0.697,None of the above,1,carverbain,0,"Trump &amp; co drew NBA Finals type viewership for #GOPdebate, MURICA wins again.",07-08-2015 09:42,6.30E+17,"VA, USA",Eastern Time (US & Canada)
10785,No candidate mentioned,1,Yes,1,Neutral,1,FOX News or Moderators,1,fc7822,0,"RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner Â "" http://t.co/zfFszafvUg",,6.30E+17,,Central Time (US & Canada)
4808,Donald Trump,1,Yes,1,Neutral,0.6941,FOX News or Moderators,0.6941,CaptainDoone,1,"""An Open Letter to @megynkelly: It's Not Too Late to Become a Feminist"" by @LynnBeisner #GOPDebate http://t.co/TYqj9T34Kg",,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
178,No candidate mentioned,1,No,1,Neutral,1,None of the above,0.3441,ThadM44,16,"RT @larryelder: Trump SHOULD have said, ""If that's how you wish to begin, ask these gentlemen will THEY support ME when I win the nominatioâ€¦",,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
7411,Donald Trump,1,No,1,Positive,0.6593,FOX News or Moderators,1,Jelena_s1,0,"RT @feministabulous: I don't always support everything Megyn Kelly says, but tonight she's my hero. http://t.co/QgwM5XG3F9 #GOPDebate http:â€¦",07-08-2015 09:41,6.30E+17,,
10698,Marco Rubio,0.4218,Yes,0.6495,Neutral,0.6495,None of the above,0.4218,derekflynch,0,"RT @fakedansavage: Trump: ""If I'm the nominee, I will not run as an independent."" #GOPDebate",,6.30E+17,"Inkster, MI",Eastern Time (US & Canada)
5686,No candidate mentioned,1,No,1,Positive,0.3441,None of the above,1,jphoganorg,1,Gotta love @megynkelly #GOPDebate,07-08-2015 09:44,6.30E+17,,Eastern Time (US & Canada)
8434,Donald Trump,0.4113,Yes,0.6413,Negative,0.3261,FOX News or Moderators,0.4113,BWecrunchu2,2,@realDonaldTrump has issues with women 4 ex wives &amp; a daughter -Obama has 2 daughters 1 wife &amp; is Very Respectful #gopdebate #msnbc #cnn,07-08-2015 09:46,6.30E+17,,Amsterdam
8386,No candidate mentioned,1,No,1,Negative,1,FOX News or Moderators,1,ResearchRatCT,5,Oh and the absolute disrespect of @POTUS by the GOP candidates in the #GOPDebate was DISGUSTING!,07-08-2015 09:47,6.30E+17,ÎœÎŸÎ›Î©Î Î›Î‘Î’Î•,Eastern Time (US & Canada)
9138,Marco Rubio,0.4233,Yes,0.6506,Neutral,0.3373,Abortion,0.4233,JoWesterhof,350,RT @ThePatriot143: You Don't have to support Trump to realize that every question was delivered in a Backhanded manner #GOPDebate http://t.â€¦,,6.30E+17,"Athens, Ga",
570,Scott Walker,0.4395,Yes,0.6629,Negative,0.3371,Abortion,0.4395,DivaMomVicki,172,RT @palmaceiahome1: Trump should have told Megyn Kelly to go to HELL! #FoxNews #GOPDebate,07-08-2015 09:50,6.30E+17,"Sicklerville,NJ",Eastern Time (US & Canada)
14966,Marco Rubio,1,Yes,1,Positive,0.6531,Jobs and Economy,1,MisteProgram,0,After the #GOPDebate all of the promises being made by startups at this tech conference seem quite reasonable.,07-08-2015 09:41,6.30E+17,toronto,Quito
6299,Marco Rubio,1,No,1,Neutral,0.6562,None of the above,1,KevsKreations,0,Chris Wallace wanted Trump and Bush to throw some hands. #GOPDebate #DonaldTrump #JebBush http://t.co/Q3BpYSeSuE,,6.30E+17,,Central Time (US & Canada)
13189,Scott Walker,0.4563,Yes,0.6755,Positive,0.6755,None of the above,0.4563,catinshoe,0,"Executive Experience Matters

#gopdebate #ccot #gop #teaparty #imwithhuck #tcot #th2016 #RenewUS #wakeupamerica https://t.co/uCA5oguT29",07-08-2015 09:44,6.30E+17,Oklahoma,Eastern Time (US & Canada)
14629,No candidate mentioned,0.405,Yes,0.6364,Positive,0.3295,None of the above,0.405,graffiti_zebra,382,RT @jonmcclellan: Watch @TedCruz strong closing statement at the #GOPdebate: Video: https://t.co/kQlgCBaV7p #CruzCrew,07-08-2015 09:44,6.30E+17,Earth,Eastern Time (US & Canada)
7830,Donald Trump,0.4265,Yes,0.6531,Neutral,0.6531,None of the above,0.4265,KasenFanning,26,"RT @zachbraff: Anyone wanna watch the #GOPDebate ? I have weed, chips and guac.",,6.30E+17,Soviet Republik of Kalifornia ,Eastern Time (US & Canada)
2785,No candidate mentioned,0.4746,No,0.6889,Positive,0.6889,Racial issues,0.2526,WhatIsKiss,24,I like what Marco Rubio had to say at the beginning actually. #GOPdebate,07-08-2015 09:43,6.30E+17,Chicago,Central Time (US & Canada)
8488,No candidate mentioned,1,Yes,1,Negative,0.67,FOX News or Moderators,1,NYMediaCritic,0,RT @PersianPolitik: @woodruffbets @thedailybeast And you just proved @realDonaldTrump point on bad journalists from the #GOPDebate can't evâ€¦,07-08-2015 09:46,6.30E+17,,
2978,No candidate mentioned,1,No,1,Positive,1,FOX News or Moderators,0.6522,TSFearadaigh,14,@FoxNews did great by challenging the candidates in #GOPDebate. If these candidates can't handle a tough question they could never b #POTUS,07-08-2015 09:40,6.30E+17,"Florida, USA",
10113,No candidate mentioned,1,Yes,1,Positive,0.6517,None of the above,1,oliviaawells,126,Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life http://t.co/mDMnEd8lGq #GOPDebate http://t.co/T8olJo68Mj,07-08-2015 09:44,6.30E+17,"Â¯\_(ãƒ„)_/Â¯  WTF, NY",Eastern Time (US & Canada)
14612,No candidate mentioned,0.4444,No,0.6667,Positive,0.3667,None of the above,0.4444,EF517_V2,1,Everyone still talking about what a great job @RealBenCarson did at the #GOPDebate last night. Articulate and very good points made. ðŸ‘ðŸ¼ðŸ‘ðŸ¼ðŸ‘ðŸ¼,07-08-2015 09:44,6.30E+17,Vitae:,Central Time (US & Canada)
9602,Ted Cruz,0.4589,No,0.6774,Negative,0.6774,None of the above,0.4589,leahmeyer49,1,"Overall the main thing we learned from the #GOPDebate is that only straight, white, men matter.",07-08-2015 09:49,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
6253,No candidate mentioned,0.4154,No,0.6445,Neutral,0.3451,None of the above,0.4154,Caitlin_R_Olson,0,I was hoping there would be some opinions regarding the #GOPDebate on Twitter today.,,6.30E+17,,
8367,Rand Paul,0.4123,No,0.6421,Negative,0.3263,None of the above,0.4123,WBBIIISRA,0,"RT @thesuperficial: ""Hey, guys. Women are allowed to vote.""
""WHAT?""
""That's impossible!""
""Build a wall around their uterus!""
""Ronald Reaganâ€¦",07-08-2015 09:47,6.30E+17,Avondale,
14972,Rand Paul,1,No,1,Positive,0.6667,None of the above,1,Moonspinner55,12,Passion of the #GOPDebate #ReligiousUpaMovie,07-08-2015 09:41,6.30E+17,"LOS ANGELES,CA",Pacific Time (US & Canada)
11671,No candidate mentioned,1,Yes,1,Positive,0.6566,None of the above,1,jdsmith_08,0,"RT @PhillyD: I went to a gay wedding. 
""Applause""
And there were black people there too!
""Standing ovation""
#GOPDebate",07-08-2015 09:44,6.30E+17,,Eastern Time (US & Canada)
